04/16/24|060250005|Calexico - Ethel Street|SO2-24HR|PPB|0.3|24|California Air Resources Board|-999|-999|32.676180|-115.483070|840060250005
04/16/24|060250007|Brawley - 220 Main Street|PM10-24hr|UG/M3|27|24|Imperial County Air Pollution Control District|26|0|32.978298|-115.538300|840060250007
04/16/24|060250007|Brawley - 220 Main Street|PM2.5-24hr|UG/M3|3.7|24|Imperial County Air Pollution Control District|16|0|32.978298|-115.538300|840060250007
04/16/24|060251003|El Centro - 9th Street|OZONE-1HR|PPB|60|1|Imperial County Air Pollution Control District|-999|-999|32.791700|-115.561700|840060251003
04/16/24|060251003|El Centro - 9th Street|OZONE-8HR|PPB|56|8|Imperial County Air Pollution Control District|54|1|32.791700|-115.561700|840060251003
04/16/24|060251003|El Centro - 9th Street|PM10-24hr|UG/M3|18|24|Imperial County Air Pollution Control District|17|0|32.791700|-115.561700|840060251003
04/16/24|060251003|El Centro - 9th Street|PM2.5-24hr|UG/M3|3|24|Imperial County Air Pollution Control District|13|0|32.791700|-115.561700|840060251003
04/16/24|060254003|Westmorland - 570 Cook St|OZONE-1HR|PPB|59|1|Imperial County Air Pollution Control District|-999|-999|33.032500|-115.622500|840060254003
04/16/24|060254003|Westmorland - 570 Cook St|OZONE-8HR|PPB|56|8|Imperial County Air Pollution Control District|54|1|33.032500|-115.622500|840060254003
04/16/24|060254003|Westmorland - 570 Cook St|PM10-24hr|UG/M3|19|24|Imperial County Air Pollution Control District|18|0|33.032500|-115.622500|840060254003
04/16/24|060254004|Niland - English Road|OZONE-1HR|PPB|62|1|Imperial County Air Pollution Control District|-999|-999|33.213600|-115.544400|840060254004
04/16/24|060254004|Niland - English Road|OZONE-8HR|PPB|58|8|Imperial County Air Pollution Control District|61|1|33.213600|-115.544400|840060254004
04/16/24|060254004|Niland - English Road|PM10-24hr|UG/M3|15|24|Imperial County Air Pollution Control District|15|0|33.213600|-115.544400|840060254004
04/16/24|060270002|NCORE - Bishop|CO-8hr|PPM|0.2|1|Great Basin Unified Air Pollution Control District|2|0|37.360701|-118.330835|840060270002
04/16/24|060270002|NCORE - Bishop|OZONE-1HR|PPB|48|1|Great Basin Unified Air Pollution Control District|-999|-999|37.360701|-118.330835|840060270002
04/16/24|060270002|NCORE - Bishop|PM10-24hr|UG/M3|10|24|Great Basin Unified Air Pollution Control District|10|0|37.360701|-118.330835|840060270002
04/16/24|060270002|NCORE - Bishop|PM2.5-24hr|UG/M3|2|24|Great Basin Unified Air Pollution Control District|8|0|37.360701|-118.330835|840060270002
04/16/24|060270002|NCORE - Bishop|SO2-24HR|PPB|0.3|24|Great Basin Unified Air Pollution Control District|-999|-999|37.360701|-118.330835|840060270002
04/16/24|060270022|Dirty Socks|PM10-24hr|UG/M3|9|24|Great Basin Unified Air Pollution Control District|8|0|36.326100|-117.955100|840060270022
04/16/24|060270025|Shell Cut|PM10-24hr|UG/M3|7|24|Great Basin Unified Air Pollution Control District|7|0|36.366300|-117.897600|840060270025
04/16/24|060270026|Bill Stanley|PM10-24hr|UG/M3|8|24|Great Basin Unified Air Pollution Control District|8|0|36.361900|-118.010800|840060270026
04/16/24|060270028|Lizard Tail|PM10-24hr|UG/M3|6|24|Great Basin Unified Air Pollution Control District|6|0|36.543200|-117.941800|840060270028
04/16/24|060270029|North Beach|PM10-24hr|UG/M3|9|24|Great Basin Unified Air Pollution Control District|9|0|36.542233|-117.990055|840060270029
04/16/24|060270030|Mill Site|PM10-24hr|UG/M3|6|24|Great Basin Unified Air Pollution Control District|6|0|36.458100|-117.851900|840060270030
04/16/24|060270101|Death Valley NP|OZONE-1HR|PPB|56|1|National Park Service|-999|-999|36.509200|-116.848100|840060270101
04/16/24|060270101|Death Valley NP|OZONE-8HR|PPB|54|8|National Park Service|50|0|36.509200|-116.848100|840060270101
04/16/24|060271001|Coso Junction|PM10-24hr|UG/M3|9|24|Great Basin Unified Air Pollution Control District|8|0|36.049400|-117.943900|840060271001
04/16/24|060271003|Keeler|PM10-24hr|UG/M3|5|24|Great Basin Unified Air Pollution Control District|6|0|36.487800|-117.871000|840060271003
04/16/24|060271003|Keeler|PM2.5-24hr|UG/M3|3.2|24|Great Basin Unified Air Pollution Control District|14|0|36.487800|-117.871000|840060271003
04/16/24|060271018|Lone Pine Paiute/Shoshone Tribe-CA|PM2.5-24hr|UG/M3|2.9|24|Quality Review and Exchange System for Tribes (QREST)|13|0|36.597500|-118.040000|840060271018
04/16/24|060271023|Bishop Paiute Tribe-CA|OZONE-1HR|PPB|45|1|Bishop Paiute Tribe|-999|-999|37.366700|-118.416700|840060271023
04/16/24|060271023|Bishop Paiute Tribe-CA|PM10-24hr|UG/M3|16|24|Bishop Paiute Tribe|15|0|37.366700|-118.416700|840060271023
04/16/24|060271023|Bishop Paiute Tribe-CA|PM2.5-24hr|UG/M3|4.3|24|Bishop Paiute Tribe|18|0|37.366700|-118.416700|840060271023
04/16/24|060290007|Edison|OZONE-1HR|PPB|60|1|California Air Resources Board|-999|-999|35.345607|-118.851825|840060290007
04/16/24|060290008|Maricopa - Stanilaus Street|OZONE-1HR|PPB|55|1|San Joaquin Valley Unified APCD|-999|-999|35.054400|-119.403900|840060290008
04/16/24|060290008|Maricopa - Stanilaus Street|OZONE-8HR|PPB|52|8|San Joaquin Valley Unified APCD|48|0|35.054400|-119.403900|840060290008
04/16/24|060290010|Bakersfield - Golden State Highway|PM10-24hr|UG/M3|42|24|San Joaquin Valley Unified APCD|40|0|35.385300|-119.014702|840060290010
04/16/24|060290010|Bakersfield - Golden State Highway|PM2.5-24hr|UG/M3|14.1|24|San Joaquin Valley Unified APCD|55|1|35.385300|-119.014702|840060290010
04/16/24|060290014|Bakersfield - California Ave|OZONE-1HR|PPB|59|1|California Air Resources Board|-999|-999|35.356615|-119.062613|840060290014
04/16/24|060290014|Bakersfield - California Ave|OZONE-8HR|PPB|56|8|California Air Resources Board|54|1|35.356615|-119.062613|840060290014
04/16/24|060290014|Bakersfield - California Ave|PM2.5-24hr|UG/M3|9.2|24|California Air Resources Board|39|0|35.356615|-119.062613|840060290014
04/16/24|060290232|Oildale - 3311 Manor Street|OZONE-1HR|PPB|59|1|California Air Resources Board|-999|-999|35.438035|-119.016787|840060290232
04/16/24|060290232|Oildale - 3311 Manor Street|OZONE-8HR|PPB|55|8|California Air Resources Board|51|1|35.438035|-119.016787|840060290232
04/16/24|060290232|Oildale - 3311 Manor Street|PM10-24hr|UG/M3|19|24|California Air Resources Board|19|0|35.438035|-119.016787|840060290232
04/16/24|060292009|Lebec|PM2.5-24hr|UG/M3|7.5|24|San Joaquin Valley Unified APCD|32|0|34.841600|-118.864700|840060292009
04/16/24|060292012|Bakersfield-Muni|CO-8hr|PPM|0.2|1|San Joaquin Valley Unified APCD|2|0|35.331300|-119.000000|840060292012
04/16/24|060292012|Bakersfield-Muni|OZONE-1HR|PPB|56|1|San Joaquin Valley Unified APCD|-999|-999|35.331300|-119.000000|840060292012
04/16/24|060292012|Bakersfield-Muni|OZONE-8HR|PPB|53|8|San Joaquin Valley Unified APCD|49|0|35.331300|-119.000000|840060292012
04/16/24|060295002|Arvin - Di Giorgio School|OZONE-1HR|PPB|69|1|California Air Resources Board|-999|-999|35.239180|-118.788630|840060295002
04/16/24|060295002|Arvin - Di Giorgio School|OZONE-8HR|PPB|59|8|California Air Resources Board|64|1|35.239180|-118.788630|840060295002
04/16/24|060296001|Shafter - Walker Street|OZONE-1HR|PPB|59|1|California Air Resources Board|-999|-999|35.503490|-119.272640|840060296001
04/16/24|060296001|Shafter - Walker Street|OZONE-8HR|PPB|54|8|California Air Resources Board|50|0|35.503490|-119.272640|840060296001
04/16/24|060310004|Corcoran|PM10-24hr|UG/M3|19|24|San Joaquin Valley Unified APCD|18|0|36.102219|-119.566002|840060310004
04/16/24|060310004|Corcoran|PM2.5-24hr|UG/M3|10.3|24|San Joaquin Valley Unified APCD|43|0|36.102219|-119.566002|840060310004
04/16/24|060311004|Hanford - S. Irwin Street|OZONE-1HR|PPB|53|1|San Joaquin Valley Unified APCD|-999|-999|36.314400|-119.643600|840060311004
04/16/24|060311004|Hanford - S. Irwin Street|OZONE-8HR|PPB|50|8|San Joaquin Valley Unified APCD|46|0|36.314400|-119.643600|840060311004
04/16/24|060311004|Hanford - S. Irwin Street|PM10-24hr|UG/M3|17|24|San Joaquin Valley Unified APCD|16|0|36.314400|-119.643600|840060311004
04/16/24|060311004|Hanford - S. Irwin Street|PM2.5-24hr|UG/M3|9.6|24|San Joaquin Valley Unified APCD|40|0|36.314400|-119.643600|840060311004
04/16/24|060370016|Glendora - Laurel|CO-8hr|PPM|0.2|1|South Coast AQMD|2|0|34.143900|-117.850800|840060370016
04/16/24|060370016|Glendora - Laurel|OZONE-1HR|PPB|76|1|South Coast AQMD|-999|-999|34.143900|-117.850800|840060370016
04/16/24|060370016|Glendora - Laurel|OZONE-8HR|PPB|63|8|South Coast AQMD|77|1|34.143900|-117.850800|840060370016
04/16/24|060370016|Glendora - Laurel|PM10-24hr|UG/M3|15|24|South Coast AQMD|14|0|34.143900|-117.850800|840060370016
04/16/24|060370016|Glendora - Laurel|PM2.5-24hr|UG/M3|2.6|24|South Coast AQMD|11|0|34.143900|-117.850800|840060370016
04/16/24|060370113|West Los Angeles - VA Hospital|OZONE-1HR|PPB|58|1|South Coast AQMD|-999|-999|34.051097|-118.456386|840060370113
04/16/24|060370113|West Los Angeles - VA Hospital|OZONE-8HR|PPB|51|8|South Coast AQMD|47|0|34.051097|-118.456386|840060370113
04/16/24|060371103|Los Angeles - N. Main Street|CO-8hr|PPM|0.6|1|South Coast AQMD|7|0|34.066429|-118.226755|840060371103
04/16/24|060371103|Los Angeles - N. Main Street|OZONE-1HR|PPB|62|1|South Coast AQMD|-999|-999|34.066429|-118.226755|840060371103
04/16/24|060371103|Los Angeles - N. Main Street|OZONE-8HR|PPB|54|8|South Coast AQMD|50|0|34.066429|-118.226755|840060371103
04/16/24|060371103|Los Angeles - N. Main Street|PM10-24hr|UG/M3|17|24|South Coast AQMD|17|0|34.066429|-118.226755|840060371103
04/16/24|060371103|Los Angeles - N. Main Street|PM2.5-24hr|UG/M3|9.8|24|South Coast AQMD|41|0|34.066429|-118.226755|840060371103
04/16/24|060371103|Los Angeles - N. Main Street|SO2-24HR|PPB|0.1|24|South Coast AQMD|-999|-999|34.066429|-118.226755|840060371103
04/16/24|060371201|Reseda|CO-8hr|PPM|0.4|1|South Coast AQMD|5|0|34.199200|-118.533100|840060371201
04/16/24|060371201|Reseda|OZONE-1HR|PPB|67|1|South Coast AQMD|-999|-999|34.199200|-118.533100|840060371201
04/16/24|060371201|Reseda|OZONE-8HR|PPB|60|8|South Coast AQMD|67|1|34.199200|-118.533100|840060371201
04/16/24|060371201|Reseda|PM2.5-24hr|UG/M3|4.2|24|South Coast AQMD|18|0|34.199200|-118.533100|840060371201
04/16/24|060371302|Compton|CO-8hr|PPM|0.9|1|South Coast AQMD|10|0|33.901400|-118.205000|840060371302
04/16/24|060371302|Compton|OZONE-1HR|PPB|57|1|South Coast AQMD|-999|-999|33.901400|-118.205000|840060371302
04/16/24|060371302|Compton|PM2.5-24hr|UG/M3|10.3|24|South Coast AQMD|43|0|33.901400|-118.205000|840060371302
04/16/24|060371602|Pico Rivera|CO-8hr|PPM|0.5|1|South Coast AQMD|6|0|34.010283|-118.068484|840060371602
04/16/24|060371602|Pico Rivera|OZONE-1HR|PPB|71|1|South Coast AQMD|-999|-999|34.010283|-118.068484|840060371602
04/16/24|060371602|Pico Rivera|OZONE-8HR|PPB|56|8|South Coast AQMD|54|1|34.010283|-118.068484|840060371602
04/16/24|060371701|Pomona|CO-8hr|PPM|0.5|1|South Coast AQMD|6|0|34.066700|-117.750600|840060371701
04/16/24|060371701|Pomona|OZONE-1HR|PPB|77|1|South Coast AQMD|-999|-999|34.066700|-117.750600|840060371701
04/16/24|060371701|Pomona|OZONE-8HR|PPB|63|8|South Coast AQMD|77|1|34.066700|-117.750600|840060371701
04/16/24|060372005|Pasadena|CO-8hr|PPM|0.3|1|South Coast AQMD|3|0|34.132630|-118.127142|840060372005
04/16/24|060372005|Pasadena|OZONE-1HR|PPB|70|1|South Coast AQMD|-999|-999|34.132630|-118.127142|840060372005
04/16/24|060372005|Pasadena|OZONE-8HR|PPB|60|8|South Coast AQMD|67|1|34.132630|-118.127142|840060372005
04/16/24|060376012|Santa Clarita|CO-8hr|PPM|0.2|1|South Coast AQMD|2|0|34.383300|-118.528300|840060376012
04/16/24|060376012|Santa Clarita|OZONE-1HR|PPB|69|1|South Coast AQMD|-999|-999|34.383300|-118.528300|840060376012
04/16/24|060376012|Santa Clarita|OZONE-8HR|PPB|63|8|South Coast AQMD|77|1|34.383300|-118.528300|840060376012
04/16/24|060376012|Santa Clarita|PM2.5-24hr|UG/M3|7.4|24|South Coast AQMD|31|0|34.383300|-118.528300|840060376012
04/16/24|060390004|Madera - Pump Yard|OZONE-1HR|PPB|50|1|San Joaquin Valley Unified APCD|-999|-999|36.866900|-120.010000|840060390004
04/16/24|060390004|Madera - Pump Yard|OZONE-8HR|PPB|46|8|San Joaquin Valley Unified APCD|43|0|36.866900|-120.010000|840060390004
04/16/24|060392010|Madera-City|OZONE-1HR|PPB|48|1|San Joaquin Valley Unified APCD|-999|-999|36.953300|-120.034100|840060392010
04/16/24|060392010|Madera-City|OZONE-8HR|PPB|45|8|San Joaquin Valley Unified APCD|42|0|36.953300|-120.034100|840060392010
04/16/24|060392010|Madera-City|PM10-24hr|UG/M3|16|24|San Joaquin Valley Unified APCD|16|0|36.953300|-120.034100|840060392010
04/16/24|060392010|Madera-City|PM2.5-24hr|UG/M3|7.9|24|San Joaquin Valley Unified APCD|33|0|36.953300|-120.034100|840060392010
04/16/24|060410001|San Rafael|CO-8hr|PPM|0.4|1|San Francisco Bay Area AQMD|5|0|37.972200|-122.518900|840060410001
04/16/24|060410001|San Rafael|OZONE-1HR|PPB|38|1|San Francisco Bay Area AQMD|-999|-999|37.972200|-122.518900|840060410001
04/16/24|060410001|San Rafael|OZONE-8HR|PPB|33|8|San Francisco Bay Area AQMD|31|0|37.972200|-122.518900|840060410001
04/16/24|060410001|San Rafael|PM2.5-24hr|UG/M3|5|24|San Francisco Bay Area AQMD|21|0|37.972200|-122.518900|840060410001
04/16/24|060430003|Yosemite NP Turtleback Dome|OZONE-1HR|PPB|48|1|National Park Service|-999|-999|37.713299|-119.706100|840060430003
04/16/24|060430003|Yosemite NP Turtleback Dome|OZONE-8HR|PPB|39|8|National Park Service|36|0|37.713299|-119.706100|840060430003
04/16/24|060430006|Jerseydale (seasonal)|OZONE-1HR|PPB|31|1|California Air Resources Board|-999|-999|37.543770|-119.839570|840060430006
04/16/24|060430006|Jerseydale (seasonal)|OZONE-8HR|PPB|29|8|California Air Resources Board|27|0|37.543770|-119.839570|840060430006
04/16/24|060431001|Yosemite Village - Visitor Center|PM10-24hr|UG/M3|7|24|California Air Resources Board|6|0|37.748707|-119.587094|840060431001
04/16/24|060431001|Yosemite Village - Visitor Center|PM2.5-24hr|UG/M3|3.7|24|California Air Resources Board|16|0|37.748707|-119.587094|840060431001
04/16/24|060450006|Ukiah Library|PM2.5-24hr|UG/M3|6.9|24|Mendocino County AQMD|29|0|39.150478|-123.206528|840060450006
04/16/24|060450010|Fort Bragg High School|PM10-24hr|UG/M3|19|24|Mendocino County AQMD|18|0|39.437340|-123.787660|840060450010
04/16/24|060510001|Mammoth Lakes|PM10-24hr|UG/M3|13|24|Great Basin Unified Air Pollution Control District|13|0|37.645718|-118.966515|840060510001
04/16/24|060510005|Lee Vining|PM10-24hr|UG/M3|6|24|Great Basin Unified Air Pollution Control District|6|0|37.962069|-119.120278|840060510005
04/16/24|060510005|Lee Vining|PM2.5-24hr|UG/M3|1.6|24|Great Basin Unified Air Pollution Control District|7|0|37.962069|-119.120278|840060510005
04/16/24|060530002|Carmel Valley AMS|OZONE-1HR|PPB|42|1|Monterey Bay Unified APCD|-999|-999|36.481870|-121.733330|840060530002
04/16/24|060530002|Carmel Valley AMS|OZONE-8HR|PPB|40|8|Monterey Bay Unified APCD|37|0|36.481870|-121.733330|840060530002
04/16/24|060530002|Carmel Valley AMS|PM2.5-24hr|UG/M3|4.5|24|Monterey Bay Unified APCD|19|0|36.481870|-121.733330|840060530002
04/16/24|060530008|King City AMS|OZONE-1HR|PPB|46|1|Monterey Bay Unified APCD|-999|-999|36.209286|-121.126371|840060530008
04/16/24|060530008|King City AMS|OZONE-8HR|PPB|42|8|Monterey Bay Unified APCD|39|0|36.209286|-121.126371|840060530008
04/16/24|060530008|King City AMS|PM10-24hr|UG/M3|12|24|Monterey Bay Unified APCD|12|0|36.209286|-121.126371|840060530008
04/16/24|060530008|King City AMS|PM2.5-24hr|UG/M3|4.3|24|Monterey Bay Unified APCD|18|0|36.209286|-121.126371|840060530008
04/16/24|060531003|Salinas AMS|CO-8hr|PPM|0.3|1|Monterey Bay Unified APCD|3|0|36.694261|-121.623271|840060531003
04/16/24|060531003|Salinas AMS|OZONE-1HR|PPB|46|1|Monterey Bay Unified APCD|-999|-999|36.694261|-121.623271|840060531003
04/16/24|060531003|Salinas AMS|OZONE-8HR|PPB|42|8|Monterey Bay Unified APCD|39|0|36.694261|-121.623271|840060531003
04/16/24|060531003|Salinas AMS|PM2.5-24hr|UG/M3|4.8|24|Monterey Bay Unified APCD|20|0|36.694261|-121.623271|840060531003
04/16/24|060570005|Grass Valley|OZONE-1HR|PPB|33|1|Northern Sierra AQMD|-999|-999|39.234402|-121.055603|840060570005
04/16/24|060570005|Grass Valley|OZONE-8HR|PPB|29|8|Northern Sierra AQMD|27|0|39.234402|-121.055603|840060570005
04/16/24|060570005|Grass Valley|PM2.5-24hr|UG/M3|4.9|24|Northern Sierra AQMD|21|0|39.234402|-121.055603|840060570005
04/16/24|060571001|Truckee BAM|PM2.5-24hr|UG/M3|4.1|24|Northern Sierra AQMD|17|0|39.338600|-120.170303|840060571001
04/16/24|060590007|Anaheim|CO-8hr|PPM|0.4|1|South Coast AQMD|5|0|33.830586|-117.938509|840060590007
04/16/24|060590007|Anaheim|OZONE-1HR|PPB|46|1|South Coast AQMD|-999|-999|33.830586|-117.938509|840060590007
04/16/24|060590007|Anaheim|OZONE-8HR|PPB|43|8|South Coast AQMD|40|0|33.830586|-117.938509|840060590007
04/16/24|060590007|Anaheim|PM10-24hr|UG/M3|25|24|South Coast AQMD|23|0|33.830586|-117.938509|840060590007
04/16/24|060590007|Anaheim|PM2.5-24hr|UG/M3|9.8|24|South Coast AQMD|41|0|33.830586|-117.938509|840060590007
04/16/24|060590008|Anaheim Near Road|CO-8hr|PPM|0.9|1|South Coast AQMD|10|0|33.819305|-117.918759|840060590008
04/16/24|060595001|La Habra|CO-8hr|PPM|0.3|1|South Coast AQMD|3|0|33.925062|-117.952586|840060595001
04/16/24|060595001|La Habra|OZONE-1HR|PPB|64|1|South Coast AQMD|-999|-999|33.925062|-117.952586|840060595001
04/16/24|060595001|La Habra|OZONE-8HR|PPB|58|8|South Coast AQMD|61|1|33.925062|-117.952586|840060595001
04/16/24|060610004|Colfax|OZONE-1HR|PPB|48|1|Placer County APCD|-999|-999|39.100300|-120.952800|840060610004
04/16/24|060610004|Colfax|OZONE-8HR|PPB|40|8|Placer County APCD|37|0|39.100300|-120.952800|840060610004
04/16/24|060610004|Colfax|PM2.5-24hr|UG/M3|6.5|24|Placer County APCD|28|0|39.100300|-120.952800|840060610004
04/16/24|060610006|Roseville - N.Sunrise/Douglas|OZONE-1HR|PPB|50|1|California Air Resources Board|-999|-999|38.746430|-121.264980|840060610006
04/16/24|060610006|Roseville - N.Sunrise/Douglas|OZONE-8HR|PPB|46|8|California Air Resources Board|43|0|38.746430|-121.264980|840060610006
04/16/24|060610006|Roseville - N.Sunrise/Douglas|PM10-24hr|UG/M3|11|24|California Air Resources Board|10|0|38.746430|-121.264980|840060610006
04/16/24|060610006|Roseville - N.Sunrise/Douglas|PM2.5-24hr|UG/M3|4.5|24|California Air Resources Board|19|0|38.746430|-121.264980|840060610006
04/16/24|060611004|Tahoe City|OZONE-1HR|PPB|52|1|Placer County APCD|-999|-999|39.166000|-120.148800|840060611004
04/16/24|060611004|Tahoe City|OZONE-8HR|PPB|44|8|Placer County APCD|41|0|39.166000|-120.148800|840060611004
04/16/24|060611004|Tahoe City|PM2.5-24hr|UG/M3|5.5|24|Placer County APCD|23|0|39.166000|-120.148800|840060611004
04/16/24|060631007|Chester BAM|PM2.5-24hr|UG/M3|6.6|24|Northern Sierra AQMD|28|0|40.301899|-121.235001|840060631007
04/16/24|060631010|Portola|PM2.5-24hr|UG/M3|8.5|24|Northern Sierra AQMD|36|0|39.813400|-120.470700|840060631010
04/16/24|060650010|Joshua Tree NP - Cottonwood Canyon 2|OZONE-1HR|PPB|58|1|National Park Service|-999|-999|33.747200|-115.820100|840060650010
04/16/24|060650012|Banning - South Hathaway Street|OZONE-1HR|PPB|76|1|South Coast AQMD|-999|-999|33.920758|-116.858419|840060650012
04/16/24|060650012|Banning - South Hathaway Street|OZONE-8HR|PPB|68|8|South Coast AQMD|93|1|33.920758|-116.858419|840060650012
04/16/24|060650012|Banning - South Hathaway Street|PM2.5-24hr|UG/M3|9.2|24|South Coast AQMD|38|0|33.920758|-116.858419|840060650012
04/16/24|060650016|Temecula (Lake Skinner)|OZONE-1HR|PPB|64|1|South Coast AQMD|-999|-999|33.583099|-117.072197|840060650016
04/16/24|060650016|Temecula (Lake Skinner)|OZONE-8HR|PPB|60|8|South Coast AQMD|67|1|33.583099|-117.072197|840060650016
04/16/24|060652005|Saul Martinez|PM10-24hr|UG/M3|19|24|South Coast AQMD|19|0|33.572019|-116.063823|840060652005
04/16/24|060655001|Palm Springs - Fire Station|CO-8hr|PPM|0.2|1|South Coast AQMD|2|0|33.852605|-116.540965|840060655001
04/16/24|060655001|Palm Springs - Fire Station|OZONE-1HR|PPB|75|1|South Coast AQMD|-999|-999|33.852605|-116.540965|840060655001
04/16/24|060655001|Palm Springs - Fire Station|OZONE-8HR|PPB|64|8|South Coast AQMD|80|1|33.852605|-116.540965|840060655001
04/16/24|060655001|Palm Springs - Fire Station|PM10-24hr|UG/M3|13|24|South Coast AQMD|12|0|33.852605|-116.540965|840060655001
04/16/24|060658001|Riverside - Rubidoux|CO-8hr|PPM|0.5|1|South Coast AQMD|6|0|33.999449|-117.415831|840060658001
04/16/24|060658001|Riverside - Rubidoux|OZONE-1HR|PPB|81|1|South Coast AQMD|-999|-999|33.999449|-117.415831|840060658001
04/16/24|060658001|Riverside - Rubidoux|OZONE-8HR|PPB|68|8|South Coast AQMD|93|1|33.999449|-117.415831|840060658001
04/16/24|060658001|Riverside - Rubidoux|PM10-24hr|UG/M3|26|24|South Coast AQMD|25|0|33.999449|-117.415831|840060658001
04/16/24|060658001|Riverside - Rubidoux|PM2.5-24hr|UG/M3|8.6|24|South Coast AQMD|36|0|33.999449|-117.415831|840060658001
04/16/24|060658001|Riverside - Rubidoux|SO2-24HR|PPB|0.3|24|South Coast AQMD|-999|-999|33.999449|-117.415831|840060658001
04/16/24|060658005|Mira Loma - Van Buren|CO-8hr|PPM|0.4|1|South Coast AQMD|5|0|33.996387|-117.492500|840060658005
04/16/24|060658005|Mira Loma - Van Buren|OZONE-1HR|PPB|78|1|South Coast AQMD|-999|-999|33.996387|-117.492500|840060658005
04/16/24|060658005|Mira Loma - Van Buren|OZONE-8HR|PPB|66|8|South Coast AQMD|87|1|33.996387|-117.492500|840060658005
04/16/24|060658005|Mira Loma - Van Buren|PM10-24hr|UG/M3|31|24|South Coast AQMD|30|0|33.996387|-117.492500|840060658005
04/16/24|060658005|Mira Loma - Van Buren|PM2.5-24hr|UG/M3|8.8|24|South Coast AQMD|37|0|33.996387|-117.492500|840060658005
04/16/24|060659001|Lake Elsinore - W. Flint Street|CO-8hr|PPM|0.3|1|South Coast AQMD|3|0|33.676535|-117.331027|840060659001
04/16/24|060659001|Lake Elsinore - W. Flint Street|OZONE-1HR|PPB|77|1|South Coast AQMD|-999|-999|33.676535|-117.331027|840060659001
04/16/24|060659001|Lake Elsinore - W. Flint Street|OZONE-8HR|PPB|70|8|South Coast AQMD|100|1|33.676535|-117.331027|840060659001
04/16/24|060659001|Lake Elsinore - W. Flint Street|PM10-24hr|UG/M3|21|24|South Coast AQMD|19|0|33.676535|-117.331027|840060659001
04/16/24|060659001|Lake Elsinore - W. Flint Street|PM2.5-24hr|UG/M3|9|24|South Coast AQMD|38|0|33.676535|-117.331027|840060659001
04/16/24|060659003|Blythe|OZONE-1HR|PPB|51|1|California Air Resources Board|-999|-999|33.612350|-114.602090|840060659003
04/16/24|060659003|Blythe|OZONE-8HR|PPB|47|8|California Air Resources Board|44|0|33.612350|-114.602090|840060659003
04/16/24|060670006|Arden Arcade - Del Paso Manor|CO-8hr|PPM|0|1|Sacramento Metro. AQMD|0|0|38.613804|-121.368007|840060670006
04/16/24|060670006|Arden Arcade - Del Paso Manor|OZONE-1HR|PPB|52|1|Sacramento Metro. AQMD|-999|-999|38.613804|-121.368007|840060670006
04/16/24|060670006|Arden Arcade - Del Paso Manor|OZONE-8HR|PPB|47|8|Sacramento Metro. AQMD|44|0|38.613804|-121.368007|840060670006
04/16/24|060670006|Arden Arcade - Del Paso Manor|PM2.5-24hr|UG/M3|4.7|24|Sacramento Metro. AQMD|20|0|38.613804|-121.368007|840060670006
04/16/24|060670010|Downtown Sacramento - T Street|OZONE-1HR|PPB|45|1|California Air Resources Board|-999|-999|38.568440|-121.493110|840060670010
04/16/24|060670010|Downtown Sacramento - T Street|OZONE-8HR|PPB|41|8|California Air Resources Board|38|0|38.568440|-121.493110|840060670010
04/16/24|060670010|Downtown Sacramento - T Street|PM10-24hr|UG/M3|13|24|California Air Resources Board|13|0|38.568440|-121.493110|840060670010
04/16/24|060670010|Downtown Sacramento - T Street|PM2.5-24hr|UG/M3|4.6|24|California Air Resources Board|20|0|38.568440|-121.493110|840060670010
04/16/24|060670011|Elk Grove|OZONE-1HR|PPB|25|1|Sacramento Metro. AQMD|-999|-999|38.302591|-121.420838|840060670011
04/16/24|060670011|Elk Grove|OZONE-8HR|PPB|22|8|Sacramento Metro. AQMD|20|0|38.302591|-121.420838|840060670011
04/16/24|060670011|Elk Grove|PM2.5-24hr|UG/M3|3.5|24|Sacramento Metro. AQMD|15|0|38.302591|-121.420838|840060670011
04/16/24|060670012|Folsom|OZONE-1HR|PPB|40|1|Sacramento Metro. AQMD|-999|-999|38.683304|-121.164457|840060670012
04/16/24|060670012|Folsom|OZONE-8HR|PPB|37|8|Sacramento Metro. AQMD|34|0|38.683304|-121.164457|840060670012
04/16/24|060670012|Folsom|PM2.5-24hr|UG/M3|6.3|24|Sacramento Metro. AQMD|27|0|38.683304|-121.164457|840060670012
04/16/24|060670015|Bercut Dr|CO-8hr|PPM|0.3|1|Sacramento Metro. AQMD|3|0|38.593328|-121.503728|840060670015
04/16/24|060670015|Bercut Dr|PM2.5-24hr|UG/M3|5.7|24|Sacramento Metro. AQMD|24|0|38.593328|-121.503728|840060670015
04/16/24|060675003|Sloughhouse|OZONE-1HR|PPB|30|1|Sacramento Metro. AQMD|-999|-999|38.494475|-121.211131|840060675003
04/16/24|060675003|Sloughhouse|OZONE-8HR|PPB|28|8|Sacramento Metro. AQMD|26|0|38.494475|-121.211131|840060675003
04/16/24|060675003|Sloughhouse|PM2.5-24hr|UG/M3|5|24|Sacramento Metro. AQMD|21|0|38.494475|-121.211131|840060675003
04/16/24|060690002|Hollister AMS|OZONE-1HR|PPB|42|1|Monterey Bay Unified APCD|-999|-999|36.843425|-121.362100|840060690002
