Central New York Region|NY|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|42.8049|-76.3589|-5|Yes|EST|EDT|ny005|No|New York Dept. of Environmental Conservation
Tacoma-Puyallup|WA|US|Yes|Smog Watch|Burn Ban|47.1864|-122.4517|-8|Yes|PST|PDT|wa005|No|Puget Sound Clean Air Agency
Tampa|FL|US|Yes|||27.9590|-82.4820|-5|Yes|EST|EDT|fl006|Yes|Hillsborough County - Tampa 
Terre Haute|IN|US|Yes|||39.4860|-87.4010|-5|Yes|EST|EDT|in006|No|Indiana Dept. of Environmental Management 2
Thousand Oaks|CA|US|Yes|Health Advisory|Health Advisory|34.2101|-118.8705|-8|Yes|PST|PDT|ca108|No|Ventura County APCD
Tri-Cities|TN|US|Yes|Ozone Action Day|Ozone Action Day|36.5300|-82.5570|-5|Yes|EST|EDT|tn005|No|Tennessee Air Pollution Control Div.
Tulsa|OK|US|Yes|ozone watch||36.1280|-95.9160|-6|Yes|CST|CDT|ok003|No|Oklahoma Department of Environmental Quality
Tyler-Longview-Marshall|TX|US|Yes|Ozone Action Day||32.3500|-95.3000|-6|Yes|CST|CDT|tx008|No|Texas Commission on Environmental Quality
Victoria|TX|US|Yes|Ozone Action Day||28.8240|-96.9830|-6|Yes|CST|CDT|tx009|No|Texas Commission on Environmental Quality
Visalia|CA|US|Yes|Healthy Air Living|Wood Burning Prohibited|36.3254|-119.3206|-8|Yes|PST|PDT|ca113|No|San Joaquin Valley Unified APCD
Northern Virginia/DC|DC|US|Yes|Air Quality Alert|Air Quality Alert|38.9190|-77.0130|-5|Yes|EST|EDT|dc001|Yes|Metropolitan Washington COG
West Palm Beach|FL|US|Yes|||26.7150|-80.0620|-5|Yes|EST|EDT|fl007|No|Palm Beach County Health Department Division of Environmental Science and Engineering
Worcester|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.1908|-71.8761|-5|Yes|EST|EDT|ma004|No|Massachusetts Dept. of Environmental Protection
Aiken-Augusta - SC and GA|SC|US|Yes|Ozone Action Day|Air Quality Alert Day|33.3700|-81.9700|-5|Yes|EST|EDT|sc003|No|South Carolina DHEC
Olympia-Lacey-Tumwater|WA|US|Yes||Burn Ban|47.0292|-122.8213|-8|Yes|PST|PDT|wa006|No|Olympic Region Clean Air Agency
Huntsville|AL|US|Yes|Ozone Alert Day|Ozone Alert Day|34.6900|-86.5900|-6|Yes|CST|CDT|al003|No|Alabama Department of Environmental Management
Shreveport|LA|US|Yes|||32.5364|-93.7490|-6|Yes|CST|CDT|la003|No|Louisiana Department of Environmental Quality
Chattanooga|TN|US|Yes|||35.0433|-85.3100|-5|Yes|EST|EDT|tn006|No|Tennessee Air Pollution Control Div.
Great Smoky Mtns. Natl. Park - TN|TN|US|Yes|||35.6331|-83.9415|-5|Yes|EST|EDT|tn007|No|Tennessee Air Pollution Control Div.
Lexington|KY|US|Yes|||38.0491|-84.4999|-5|Yes|EST|EDT|ky002|No|Lexington Area Metropolitan Planning Organization 
Roseville-Rocklin|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.7712|-121.2631|-8|Yes|PST|PDT|ca118|No|Sacramento Metro. AQMD
Folsom|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.6767|-121.1461|-8|Yes|PST|PDT|ca119|No|Sacramento Metro. AQMD
Davis|CA|US|Yes|Spare The Air Day|Don't Light Tonight Advisory|38.5448|-121.7411|-8|Yes|PST|PDT|ca120|No|Yolo-Solano AQMD
Elk Grove|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.4086|-121.3733|-8|Yes|PST|PDT|ca121|No|Sacramento Metro. AQMD
Woodland|CA|US|Yes|Spare The Air Day|Don't Light Tonight Advisory|38.6784|-121.7741|-8|Yes|PST|PDT|ca122|No|Yolo-Solano AQMD
Auburn|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.8963|-121.0784|-8|Yes|PST|PDT|ca123|No|Sacramento Metro. AQMD
Placerville|CA|US|No|Spare The Air Day|Spare The Air Day|38.7296|-120.7992|-8|Yes|PST|PDT|ca124|No|Sacramento Metro. AQMD
Dayton|OH|US|Yes|Air Quality Alert|Air Quality Alert|39.7591|-84.1913|-5|Yes|EST|EDT|oh004|No|Regional Air Pollution Control Agency - Dayton
Greenwich|CT|US|Yes|||41.0036|-73.5853|-5|Yes|EST|EDT|ct004|No|Connecticut Dept. of Energy and Environmental Protection
Danbury|CT|US|Yes|||41.4014|-73.4464|-5|Yes|EST|EDT|ct005|No|Connecticut Dept. of Energy and Environmental Protection
Stratford|CT|US|Yes|||41.1519|-73.1036|-5|Yes|EST|EDT|ct006|No|Connecticut Dept. of Energy and Environmental Protection
Westport|CT|US|Yes|||41.1189|-73.3369|-5|Yes|EST|EDT|ct007|No|Connecticut Dept. of Energy and Environmental Protection
Torrington|CT|US|Yes|||41.8200|-73.2956|-5|Yes|EST|EDT|ct009|No|Connecticut Dept. of Energy and Environmental Protection
Middletown|CT|US|Yes|||41.5519|-72.6308|-5|Yes|EST|EDT|ct010|No|Connecticut Dept. of Energy and Environmental Protection
Madison|CT|US|Yes|||41.2583|-72.5506|-5|Yes|EST|EDT|ct011|No|Connecticut Dept. of Energy and Environmental Protection
New Haven|CT|US|Yes|||41.3392|-72.9214|-5|Yes|EST|EDT|ct012|No|Connecticut Dept. of Energy and Environmental Protection
Stafford|CT|US|Yes|||41.9756|-72.3867|-5|Yes|EST|EDT|ct014|No|Connecticut Dept. of Energy and Environmental Protection
Western Mountains|ME|US|Yes|Air Quality Alert|Air Quality Alert|44.8758|-70.4686|-5|Yes|EST|EDT|me011|No|Maine Dept. of Environmental Protection
Truro|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|41.9800|-70.0200|-5|Yes|EST|EDT|ma005|No|Massachusetts Dept. of Environmental Protection
Fairhaven|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|41.6353|-70.8814|-5|Yes|EST|EDT|ma007|No|Massachusetts Dept. of Environmental Protection
Milton - Blue Hill Observatory|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.2122|-71.1158|-5|Yes|EST|EDT|ma008|No|Massachusetts Dept. of Environmental Protection
Lynn|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.4744|-70.9725|-5|Yes|EST|EDT|ma009|No|Massachusetts Dept. of Environmental Protection
Ware - Quabbin Summit|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.2983|-72.3347|-5|Yes|EST|EDT|ma013|No|Massachusetts Dept. of Environmental Protection
Laconia|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|43.5728|-71.4189|-5|Yes|EST|EDT|nh003|No|New Hampshire Dept. of Environmental Services
Conway|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|44.0507|-71.2853|-5|Yes|EST|EDT|nh004|No|New Hampshire Dept. of Environmental Services
Keene|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|42.9306|-72.2778|-5|Yes|EST|EDT|nh005|No|New Hampshire Dept. of Environmental Services
Manchester|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|42.9928|-71.4594|-5|Yes|EST|EDT|nh007|No|New Hampshire Dept. of Environmental Services
Nashua|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|42.7019|-71.4450|-5|Yes|EST|EDT|nh008|No|New Hampshire Dept. of Environmental Services
Concord|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|43.2069|-71.5342|-5|Yes|EST|EDT|nh009|No|New Hampshire Dept. of Environmental Services
Strafford County - Rochester|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|43.2256|-71.1395|-5|Yes|EST|EDT|nh012|No|New Hampshire Dept. of Environmental Services
Claremont|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|43.3644|-72.3383|-5|Yes|EST|EDT|nh013|No|New Hampshire Dept. of Environmental Services
West Greenwich|RI|US|Yes|Air Quality Alert Day|Air Quality Alert Day|41.6150|-71.7197|-5|Yes|EST|EDT|ri003|No|Rhode Island Dept. of Environmental Management
Narragansett|RI|US|Yes|Air Quality Alert Day|Air Quality Alert Day|41.4942|-71.4219|-5|Yes|EST|EDT|ri005|No|Rhode Island Dept. of Environmental Management
Bennington|VT|US|Yes|Vermont Summer Action Day|Vermont Winter Action Day|42.8975|-73.2508|-5|Yes|EST|EDT|vt002|No|Vermont Air Quality & Climate Division
Southern Bay|NJ|US|Yes|Ozone Action Day|Ozone Action Day|39.4590|-75.2820|-5|Yes|EST|EDT|nj022|No|New Jersey Dept. of Environmental Protection
Central|NJ|US|Yes|Ozone Action Day|Ozone Action Day|40.4010|-74.3250|-5|Yes|EST|EDT|nj025|No|New Jersey Dept. of Environmental Protection
Monmouth County|NJ|US|Yes|Ozone Action Day|Ozone Action Day|40.3560|-74.2300|-5|Yes|EST|EDT|nj027|No|New Jersey Dept. of Environmental Protection
North Central|NJ|US|Yes|Ozone Action Day|Ozone Action Day|40.7670|-74.6320|-5|Yes|EST|EDT|nj028|No|New Jersey Dept. of Environmental Protection
Southeast Burlington and Ocean Counties|NJ|US|Yes|Ozone Action Day|Ozone Action Day|39.7980|-74.2140|-5|Yes|EST|EDT|nj029|No|New Jersey Dept. of Environmental Protection
Adirondacks Region|NY|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|44.2710|-74.2693|-5|Yes|EST|EDT|ny012|No|New York Dept. of Environmental Conservation
Eastern Lake Ontario Region|NY|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|43.5263|-76.8398|-5|Yes|EST|EDT|ny015|No|New York Dept. of Environmental Conservation
Long Island|NY|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|40.7680|-73.6202|-5|Yes|EST|EDT|ny026|No|New York Dept. of Environmental Conservation
Western Interior|ME|US|Yes|Air Quality Alert|Air Quality Alert|44.2306|-69.7850|-5|Yes|EST|EDT|me017|No|Maine Dept. of Environmental Protection
Eastern Interior|ME|US|Yes|Air Quality Alert|Air Quality Alert|45.0220|-68.7723|-5|Yes|EST|EDT|me018|No|Maine Dept. of Environmental Protection
Port Angeles|WA|US|Yes||Burn Ban|48.1164|-123.4644|-8|Yes|PST|PDT|wa007|No|Olympic Region Clean Air Agency
Aberdeen|WA|US|Yes||Burn Ban|46.9725|-123.8317|-8|Yes|PST|PDT|wa008|No|Olympic Region Clean Air Agency
Port Townsend|WA|US|Yes||Burn Ban|48.1292|-122.7794|-8|Yes|PST|PDT|wa009|No|Olympic Region Clean Air Agency
Shelton|WA|US|Yes||Burn Ban|47.2256|-123.1150|-8|Yes|PST|PDT|wa010|No|Olympic Region Clean Air Agency
Reno-Sparks|NV|US|Yes|||39.5000|-119.7833|-8|Yes|PST|PDT|nv002|No|Northern Nevada Public Health Air Quality Management Division
Spokane|WA|US|Yes|AirWatch |Burn Ban|47.6500|-117.4167|-8|Yes|PST|PDT|wa011|No|Spokane Regional Clean Air Agency
Sarasota|FL|US|Yes|||27.3259|-82.5499|-5|Yes|EST|EDT|fl009|No|Florida Dept. of Environmental Protection
Pittsburg|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|45.0476|-71.3808|-5|Yes|EST|EDT|nh014|No|New Hampshire Dept. of Environmental Services
Florence and Darlington|SC|US|Yes|Ozone Action Day|Ozone Action Day|34.1800|-79.7200|-5|Yes|EST|EDT|sc004|No|South Carolina DHEC
Youngstown|OH|US|Yes|Air Quality Advisory Day|Air Quality Advisory Day|41.0992|-80.6464|-5|Yes|EST|EDT|oh005|No|Eastgate Regional Council of Governments
Boise|ID|US|Yes|||43.6361|-116.2033|-7|Yes|MST|MDT|id001|No|Idaho Department of Environmental Quality
Pocatello|ID|US|Yes|||42.8767|-112.4472|-7|Yes|MST|MDT|id002|No|Idaho Department of Environmental Quality
Twin Falls|ID|US|Yes|||42.5641|-114.4462|-7|Yes|MST|MDT|id003|No|Idaho Department of Environmental Quality
Idaho Falls|ID|US|Yes|||43.5183|-111.9792|-7|Yes|MST|MDT|id004|No|Idaho Department of Environmental Quality
Lewiston|ID|US|Yes|||46.4047|-117.0178|-8|Yes|PST|PDT|id005|No|Idaho Department of Environmental Quality
Coeur d'Alene|ID|US|Yes|||47.6822|-116.7653|-8|Yes|PST|PDT|id006|No|Idaho Department of Environmental Quality
Santa Barbara|CA|US|Yes|||34.4286|-119.7100|-8|Yes|PST|PDT|ca125|No|Santa Barbara County Air Pollution Control District
Eugene and Springfield|OR|US|Yes|||44.0264|-123.0822|-8|Yes|PST|PDT|or002|No|Lane Regional Air Protection Agency
Oakridge|OR|US|Yes|||43.7444|-122.4806|-8|Yes|PST|PDT|or003|No|Lane Regional Air Protection Agency
Fall River|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|41.6853|-71.1664|-5|Yes|EST|EDT|ma016|No|Massachusetts Dept. of Environmental Protection
Lower Hudson Valley Region|NY|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|41.7400|-73.7654|-5|Yes|EST|EDT|ny030|No|New York Dept. of Environmental Conservation
St. Petersburg|FL|US|Yes|||27.7910|-82.7400|-5|Yes|EST|EDT|fl010|No|Pinellas County
Albuquerque|NM|US|Yes|||35.0833|-106.6511|-7|Yes|MST|MDT|nm001|No|Albuquerque Environmental Health Department
Brownsville-McAllen|TX|US|Yes|||26.1900|-97.6900|-6|Yes|CST|CDT|tx010|No|Texas Commission on Environmental Quality
Laredo|TX|US|Yes|||27.5069|-99.5079|-6|Yes|CST|CDT|tx011|No|Texas Commission on Environmental Quality
Lubbock|TX|US|Yes|||33.5961|-101.8539|-6|Yes|CST|CDT|tx012|No|Texas Commission on Environmental Quality
Midland-Odessa|TX|US|Yes|||31.9974|-102.0789|-6|Yes|CST|CDT|tx013|No|Texas Commission on Environmental Quality
Dodge and Fond du Lac Counties|WI|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|43.5768|-88.5216|-6|Yes|CST|CDT|wi007|No|Wisconsin Dept. of Natural Resources
Edgecombe County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.9382|-77.7905|-5|Yes|EST|EDT|nc011|No|North Carolina DEQ - Division of Air Quality
Haverhill|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.7736|-71.1050|-5|Yes|EST|EDT|ma017|No|Massachusetts Dept. of Environmental Protection
Imperial Valley|CA|US|Yes|||32.7919|-115.5637|-8|Yes|PST|PDT|ca126|No|Imperial County Air Pollution Control District
Lakeland|FL|US|Yes|||28.0292|-81.9722|-5|Yes|EST|EDT|fl011|No|Florida Dept. of Environmental Protection
"Ann Arbor|MI|US|Yes|Air Action! Day|Air Action! Day|42.2754|-83.7308|-5|Yes|EST|EDT|mi003|No|Michigan Department of Environment, Great Lakes, and Energy"
"Flint|MI|US|Yes|Air Action! Day|Air Action! Day|43.0146|-83.6959|-5|Yes|EST|EDT|mi004|No|Michigan Department of Environment, Great Lakes, and Energy"
"Kalamazoo|MI|US|Yes|Air Action! Day|Air Action! Day|42.2747|-85.5883|-5|Yes|EST|EDT|mi005|No|Michigan Department of Environment, Great Lakes, and Energy"
"Lansing|MI|US|Yes|Air Action! Day|Air Action! Day|42.7408|-84.5447|-5|Yes|EST|EDT|mi006|No|Michigan Department of Environment, Great Lakes, and Energy"
"Saginaw|MI|US|Yes|Air Action! Day|Air Action! Day|43.4196|-83.9495|-5|Yes|EST|EDT|mi007|No|Michigan Department of Environment, Great Lakes, and Energy"
"Traverse City|MI|US|Yes|Air Action! Day|Air Action! Day|44.7544|-85.6029|-5|Yes|EST|EDT|mi008|No|Michigan Department of Environment, Great Lakes, and Energy"
Winchester|VA|US|Yes|Air Quality Action Day|Air Quality Action Day|39.1500|-78.1500|-5|Yes|EST|EDT|va005|No|Virginia Dept. of Environmental Quality
Clarksville-Montgomery County|TN|US|Yes|Montgomery County Air Alert|Montgomery County Air Alert|36.5300|-87.3600|-6|Yes|CST|CDT|tn008|No|Tennessee Air Pollution Control Div.
Downeast Coast|ME|US|Yes|Air Quality Alert|Air Quality Alert|44.5319|-67.5959|-5|Yes|EST|EDT|me020|No|Maine Dept. of Environmental Protection
Western Maryland|MD|US|Yes|Air Quality Alert|Air Quality Alert|39.6246|-78.9097|-5|Yes|EST|EDT|md002|No|Maryland Department of the Environment
Bellingham|WA|US|Yes|||48.7625|-122.4419|-8|Yes|PST|PDT|wa012|No|Northwest Clean Air Agency
Mount Vernon|WA|US|Yes|||48.4100|-122.3375|-8|Yes|PST|PDT|wa013|No|Northwest Clean Air Agency
Oak Harbor|WA|US|Yes|||48.2930|-122.6594|-8|Yes|PST|PDT|wa014|No|Northwest Clean Air Agency
Omaha|NE|US|Yes|Air Quality Advisory Day|Air Quality Advisory Day|41.2655|-95.9836|-6|Yes|CST|CDT|ne001|No|Douglas County Health Department (Omaha)
Mississippi Gulf Coast|MS|US|Yes|Ozone Action Day||30.3700|-89.1000|-6|Yes|CST|CDT|ms004|No|Mississippi DEQ
Pittsfield|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.4480|-73.2553|-5|Yes|EST|EDT|ma018|No|Massachusetts Dept. of Environmental Protection
Macon|GA|US|Yes|||32.8408|-83.6325|-5|Yes|EST|EDT|ga002|No|Georgia Department of Natural Resources
Northern|ME|US|Yes|Air Quality Alert|Air Quality Alert|46.6823|-68.0162|-5|Yes|EST|EDT|me021|No|Maine Dept. of Environmental Protection
Lebanon|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|43.6274|-72.3102|-5|Yes|EST|EDT|nh015|No|New Hampshire Dept. of Environmental Services
Logan|UT|US|Yes|Health Advisory|Health Advisory|41.7391|-111.8164|-7|Yes|MST|MDT|ut002|No|Utah Department of Environmental Quality
Ogden|UT|US|Yes|Health Advisory|Health Advisory|41.2259|-111.9722|-7|Yes|MST|MDT|ut003|No|Utah Department of Environmental Quality
Provo|UT|US|Yes|Health Advisory|Health Advisory|40.2334|-111.6582|-7|Yes|MST|MDT|ut004|No|Utah Department of Environmental Quality
Lower Eastern Shore|MD|US|Yes|Air Quality Alert|Air Quality Alert|38.6894|-75.9989|-5|Yes|EST|EDT|md003|No|Maryland Department of the Environment
Springfield|MO|US|No|Air Advisory|Air Advisory|37.2619|-93.2981|-6|Yes|CST|CDT|mo003|No|Springfield Air Quality Control
"Benton Harbor|MI|US|Yes|Air Action! Day|Air Action! Day|42.1167|-86.4542|-5|Yes|EST|EDT|mi009|No|Michigan Department of Environment, Great Lakes, and Energy"
"Eastern U.P.|MI|US|Yes|Air Action! Day|Air Action! Day|46.3456|-85.9453|-5|Yes|EST|EDT|mi010|No|Michigan Department of Environment, Great Lakes, and Energy"
"Houghton Lake|MI|US|Yes|Air Action! Day|Air Action! Day|44.3147|-84.7647|-5|Yes|EST|EDT|mi011|No|Michigan Department of Environment, Great Lakes, and Energy"
"Ludington|MI|US|Yes|Air Action! Day|Air Action! Day|43.9553|-86.4525|-5|Yes|EST|EDT|mi012|No|Michigan Department of Environment, Great Lakes, and Energy"
Darrington|WA|US|Yes|Smog Watch|Burn Ban|48.2480|-121.6032|-8|Yes|PST|PDT|wa015|No|Puget Sound Clean Air Agency
Cascade foothills of east King-Pierce counties|WA|US|Yes|Smog Watch|Burn Ban|47.1411|-121.9367|-8|Yes|PST|PDT|wa016|No|Puget Sound Clean Air Agency
"York, Chester, and Lancaster|SC|US|Yes|Ozone Action Day|Ozone Action Day|34.9392|-81.0283|-5|Yes|EST|EDT|sc005|No|South Carolina DHEC"
Waco-Killeen|TX|US|Yes|||31.5558|-97.1309|-6|Yes|CST|CDT|tx014|No|Texas Commission on Environmental Quality
Londonderry|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|42.8674|-71.3401|-5|Yes|EST|EDT|nh016|No|New Hampshire Dept. of Environmental Services
Pinal County|AZ|US|Yes|High Pollution Advisory|High Pollution Advisory|32.9540|-111.7622|-7|No|MST|MST|az002|No|Pinal County Air Quality Control District
Santa Maria|CA|US|Yes|||34.9345|-120.5357|-8|Yes|PST|PDT|ca127|No|Santa Barbara County Air Pollution Control District
Lompoc|CA|US|Yes|||34.6375|-120.4564|-8|Yes|PST|PDT|ca128|No|Santa Barbara County Air Pollution Control District
Liberty-Clairton Area|PA|US|Yes|Air Quality Action Day|Air Quality Action Day|40.3239|-79.8683|-5|Yes|EST|EDT|pa005|No|Pennsylvania Dept. of Environmental Protection
Colorado Springs|CO|US|Yes|||38.7789|-104.7920|-7|Yes|MST|MDT|co002|No|Colorado Department of Public Health and Environment
Fort Collins|CO|US|Yes|||40.4988|-105.0340|-7|Yes|MST|MDT|co003|No|Colorado Department of Public Health and Environment
Columbus-Phenix City - GA and AL|GA|US|Yes|||32.5210|-84.9446|-5|Yes|EST|EDT|ga003|No|Georgia Department of Natural Resources
Columbus-Phenix City - GA and AL|AL|US|Yes|||32.5210|-84.9446|-5|Yes|EST|EDT|al004|No|Georgia Department of Natural Resources
La Crosse County|WI|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|43.7775|-91.2269|-6|Yes|CST|CDT|wi008|No|Wisconsin Dept. of Natural Resources
Charleston|SC|US|Yes|Ozone Action Day|Ozone Action Day|32.8000|-79.9500|-5|Yes|EST|EDT|sc006|No|South Carolina DHEC
Hilo|HI|US|No|||19.7175|-155.1103|-10|No|HST|HST|hi002|No|Hawaii State Dept. of Health
Mountain View|HI|US|No|||19.5700|-155.0777|-10|No|HST|HST|hi003|No|Hawaii State Dept. of Health
Pahala|HI|US|No|||19.2038|-155.4800|-10|No|HST|HST|hi005|No|Hawaii State Dept. of Health
Kona|HI|US|No|||19.5097|-155.9133|-10|No|HST|HST|hi006|No|Hawaii State Dept. of Health
Western Nevada County|CA|US|No|Spare the Air Advisory||39.2192|-121.0611|-8|Yes|PST|PDT|ca129|No|Northern Sierra AQMD
Vacaville|CA|US|Yes|Spare The Air Day|Don't Light Tonight Advisory|38.3525|-121.9617|-8|Yes|PST|PDT|ca130|No|Yolo-Solano AQMD
Beaverton|OR|US|No|||45.4702|-122.8159|-8|Yes|PST|PDT|or035|No|Oregon Dept. of Environmental Quality
Northwestern Minnesota|MN|US|Yes|||47.9437|-95.6024|-6|Yes|CST|CDT|mn013|No|Minnesota Pollution Control Agency
Cheeka Peak|WA|US|Yes|||48.3000|-124.6263|-8|Yes|PST|PDT|wa044|No|Olympic Region Clean Air Agency
Nespelem|WA|US|No|||48.1653|-118.9842|-8|Yes|PST|PDT|wa045|No|Confederated Tribes of Colville Reservation
Kahului|HI|US|No|||20.8695|-156.4924|-10|No|HST|HST|hi014|No|Hawaii State Dept. of Health
High Elevations of Acadia National Park|ME|US|Yes|||44.3127|-68.2069|-5|Yes|EST|EDT|me026|No|Maine Dept. of Environmental Protection
Gila River Indian Community|AZ|US|No|||33.0695|-111.7601|-7|No|MST|MST|az017|No|Gila River Indian Community DEQ Air Quality Program
Greenfield|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.6058|-72.5967|-5|Yes|EST|EDT|ma019|No|Massachusetts Dept. of Environmental Protection
Lincoln|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.8900|-121.3000|-8|Yes|PST|PDT|ca239|No|Sacramento Metro. AQMD
Colfax|CA|US|Yes|Spare The Air Day|Spare The Air Day|39.1003|-120.9528|-8|Yes|PST|PDT|ca240|No|Sacramento Metro. AQMD
Cool|CA|US|No|Spare The Air Day|Spare The Air Day|38.8909|-121.0034|-8|Yes|PST|PDT|ca241|No|Sacramento Metro. AQMD
Arden Arcade-Del Paso Manor|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.6138|-121.3680|-8|Yes|PST|PDT|ca242|No|Sacramento Metro. AQMD
North Highlands|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.7121|-121.3811|-8|Yes|PST|PDT|ca243|No|Sacramento Metro. AQMD
Sloughhouse|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.4945|-121.2111|-8|Yes|PST|PDT|ca244|No|Sacramento Metro. AQMD
Brockton|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.0650|-71.0130|-5|Yes|EST|EDT|ma020|No|Massachusetts Dept. of Environmental Protection
Natomas|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.6507|-121.5067|-8|Yes|PST|PDT|ca245|No|Sacramento Metro. AQMD
Charleston|WV|US|No|||38.3458|-81.6283|-5|Yes|EST|EDT|wv001|No|West Virginia Division of Air Quality
Greenbrier County|WV|US|No|||37.9081|-80.6328|-5|Yes|EST|EDT|wv002|No|West Virginia Division of Air Quality
Huntington|WV|US|No|||38.4253|-82.4253|-5|Yes|EST|EDT|wv003|No|West Virginia Division of Air Quality
Martinsburg|WV|US|No|||39.4656|-77.9583|-5|Yes|EST|EDT|wv004|No|West Virginia Division of Air Quality
Morgantown|WV|US|No|||39.6489|-79.9211|-5|Yes|EST|EDT|wv005|No|West Virginia Division of Air Quality
Moundsville|WV|US|No|||39.9158|-80.7342|-5|Yes|EST|EDT|wv006|No|West Virginia Division of Air Quality
Parkersburg|WV|US|No|||39.3250|-81.5522|-5|Yes|EST|EDT|wv007|No|West Virginia Division of Air Quality
Weirton|WV|US|No|||40.4273|-80.5925|-5|Yes|EST|EDT|wv008|No|West Virginia Division of Air Quality
Wheeling|WV|US|No|||40.1147|-80.7008|-5|Yes|EST|EDT|wv009|No|West Virginia Division of Air Quality
Monterrey|MX|MX|No|||25.6750|-100.3360|-6|Yes|CST|CDT|mx002|No|Sistema Integral de Monitoreo Ambiental
Beulah|ND|US|No|||47.2986|-101.7669|-6|Yes|CST|CDT|nd002|No|North Dakota Department of Environmental Quality
Bismarck|ND|US|No|||46.8253|-100.7681|-6|Yes|CST|CDT|nd003|No|North Dakota Department of Environmental Quality
Hannover|ND|US|No|||47.1858|-101.4281|-6|No|CST|CDT|nd005|No|North Dakota Department of Environmental Quality
Lostwood|ND|US|No|||48.6419|-102.4022|-6|Yes|CST|CDT|nd006|No|North Dakota Department of Environmental Quality
Fargo|ND|US|No|||46.9336|-96.8547|-6|No|CST|CDT|nd008|No|North Dakota Department of Environmental Quality
Cascade foothills of King County|WA|US|No|||47.4902|-121.7727|-8|Yes|PST|PDT|wa002|No|Washington Department of Ecology
Pierre|SD|US|No|||44.3700|-100.2900|-6|Yes|CST|CDT|sd008|No|South Dakota Department of Agriculture and Natural Resources
Chester|CA|US|No|||40.3019|-121.2350|-8|Yes|PST|PDT|ca246|No|Northern Sierra AQMD
Portola|CA|US|Yes||Wood Stove Curtailment Day|39.8083|-120.4717|-8|Yes|PST|PDT|ca247|No|Northern Sierra AQMD
Quincy|CA|US|No|||39.9369|-120.9478|-8|Yes|PST|PDT|ca248|No|Northern Sierra AQMD
Truckee|CA|US|No|||39.3386|-120.1703|-8|Yes|PST|PDT|ca249|No|Northern Sierra AQMD
Miami|OK|US|No|||36.9222|-94.8389|-6|Yes|CST|CDT|ok004|No|Quapaw Nation
Uxbridge|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.0997|-71.6200|-5|Yes|EST|EDT|ma021|No|Massachusetts Dept. of Environmental Protection
Shady Cove|OR|US|No|||42.6232|-122.8102|-8|Yes|PST|PDT|or036|No|Oregon Dept. of Environmental Quality
Multorpor|OR|US|No|||45.2884|-121.7828|-8|Yes|PST|PDT|or038|No|Oregon Dept. of Environmental Quality
Billings|MT|US|No|||45.7822|-108.5115|-7|Yes|MST|MDT|mt004|No|Montana DEQ
Bozeman|MT|US|No|||45.6838|-111.0563|-7|Yes|MST|MDT|mt006|No|Montana DEQ
Broadus|MT|US|No|||45.4403|-105.3703|-7|Yes|MST|MDT|mt007|No|Montana DEQ
Butte|MT|US|No|||46.0024|-112.5009|-7|Yes|MST|MDT|mt008|No|Montana DEQ
Flathead Valley|MT|US|No|||48.3637|-114.1893|-7|Yes|MST|MDT|mt009|No|Montana DEQ
